Rating_id,ArtistPerformanceINT,SoundAndLightingINT,StagePresenceINT,OrganizationINT,OverallImpressionINT,Performance_Performance_id,Visitor_Visitor_id,RatingDate
75508,3,2,2,3,2,135,38,2023-09-15
75509,3,4,4,3,3,133,38,2023-09-19
75510,5,4,5,4,4,133,89,2023-09-20
75511,4,4,5,4,4,134,79,2023-09-19
75512,4,3,4,4,3,135,101,2023-09-22
75513,5,4,5,4,4,135,12,2023-09-18
75514,3,2,3,2,2,134,12,2023-09-17
75515,2,3,3,1,2,133,12,2023-09-17
75516,2,2,1,3,2,133,123,2023-09-21
75517,1,1,1,1,1,134,123,2023-09-16
75518,3,3,3,3,3,135,123,2023-09-18
75519,1,2,2,1,1,134,96,2023-09-22
75520,1,1,1,1,1,135,96,2023-09-16
75521,5,5,5,5,5,133,96,2023-09-15
75522,2,3,1,3,2,134,1,2023-09-16
75523,4,3,3,3,3,133,1,2023-09-21
75524,3,2,4,3,3,135,1,2023-09-16
75525,2,1,3,1,1,135,129,2023-09-15
75526,2,2,2,2,2,133,129,2023-09-15
75527,5,4,4,4,4,134,129,2023-09-21
75528,3,3,4,4,3,135,143,2023-09-17
75529,4,5,4,4,4,134,143,2023-09-22
75530,5,5,5,4,4,133,143,2023-09-19
75531,5,4,5,4,4,134,102,2023-09-18
75532,3,4,2,4,3,133,102,2023-09-21
75533,5,5,5,4,4,135,102,2023-09-17
75534,3,4,3,3,3,134,83,2023-09-17
75535,3,2,2,3,2,133,83,2023-09-17
75536,5,4,5,5,4,135,83,2023-09-15
75537,5,5,4,4,4,133,92,2023-09-18
75538,4,3,4,3,3,134,150,2023-09-15
75539,5,5,4,4,4,133,150,2023-09-22
75540,1,1,1,1,1,135,150,2023-09-17
75541,1,1,1,1,1,134,16,2023-09-19
75542,1,1,1,1,1,134,130,2023-09-20
75543,3,3,2,4,3,133,34,2023-09-19
75544,3,3,4,3,3,134,34,2023-09-22
75545,1,2,2,2,1,135,34,2023-09-16
75546,4,3,3,5,3,135,32,2023-09-20
75547,5,5,5,5,5,133,59,2023-09-16
75548,2,3,3,1,2,135,59,2023-09-17
75549,3,2,3,2,2,134,59,2023-09-18
75550,1,1,1,1,1,134,40,2023-09-20
75551,1,1,1,2,1,135,40,2023-09-16
75552,2,2,2,1,1,135,147,2023-09-16
75553,4,3,3,4,3,134,147,2023-09-20
75554,5,5,5,5,5,135,5,2023-09-18
75555,5,5,5,5,5,133,88,2023-09-18
75556,4,4,3,3,3,134,88,2023-09-15
75557,1,2,1,2,1,133,25,2023-09-20
75558,1,1,2,1,1,135,25,2023-09-16
75559,1,2,1,1,1,133,116,2023-09-15
75560,4,4,5,3,4,134,116,2023-09-15
75561,3,2,2,2,2,133,114,2023-09-22
75562,2,1,2,1,1,134,114,2023-09-16
75563,1,1,1,1,1,135,107,2023-09-18
75564,2,1,2,1,1,134,107,2023-09-15
75565,5,5,5,5,5,135,72,2023-09-15
75566,2,1,1,1,1,133,72,2023-09-19
75567,3,3,3,2,2,134,72,2023-09-19
75568,1,2,1,1,1,135,134,2023-09-18
75569,2,1,3,1,1,134,105,2023-09-18
75570,4,3,5,3,3,135,105,2023-09-18
75571,4,5,5,3,4,135,24,2023-09-16
75572,1,2,1,2,1,134,24,2023-09-16
75573,2,1,1,2,1,133,24,2023-09-15
75574,1,2,2,1,1,135,74,2023-09-17
75575,1,1,1,1,1,133,74,2023-09-19
75576,5,4,5,5,4,134,74,2023-09-16
75577,2,1,2,3,2,135,122,2023-09-15
75578,5,5,5,4,4,134,122,2023-09-15
75579,5,4,5,5,4,133,65,2023-09-19
75580,3,3,4,3,3,135,65,2023-09-17
75581,1,1,1,1,1,134,65,2023-09-22
75582,3,3,4,4,3,133,82,2023-09-16
75583,1,1,1,2,1,134,82,2023-09-18
75584,3,3,2,4,3,135,148,2023-09-17
75585,2,1,1,2,1,133,148,2023-09-21
75586,2,1,1,2,1,134,77,2023-09-22
75587,2,2,3,2,2,133,77,2023-09-15
75588,4,4,4,4,4,135,77,2023-09-16
75589,5,5,5,5,5,135,78,2023-09-15
75590,2,1,1,2,1,134,78,2023-09-21
75591,3,4,3,4,3,133,78,2023-09-22
75592,5,4,4,5,4,133,140,2023-09-17
75593,4,3,5,5,4,135,140,2023-09-15
75594,2,1,2,2,1,135,136,2023-09-22
75595,1,1,1,1,1,134,136,2023-09-16
75596,3,3,2,4,3,134,15,2023-09-21
75597,3,4,2,3,3,135,15,2023-09-17
75598,2,3,2,3,2,133,15,2023-09-21
75599,3,2,4,3,3,135,41,2023-09-19
75600,5,5,5,4,4,134,35,2023-09-18
75601,3,2,2,4,2,135,35,2023-09-21
75602,5,5,5,5,5,135,121,2023-09-21
75603,1,2,1,2,1,134,121,2023-09-16
75604,3,4,2,2,2,133,121,2023-09-18
75605,1,2,1,2,1,133,61,2023-09-17
75606,5,5,5,5,5,135,61,2023-09-15
75607,3,3,2,4,3,133,7,2023-09-17
75608,1,1,2,2,1,134,7,2023-09-20
75609,3,3,3,2,2,135,7,2023-09-20
75610,5,5,5,4,4,134,48,2023-09-19
75611,3,4,4,4,3,134,73,2023-09-17
75612,2,1,2,1,1,133,73,2023-09-18
75613,2,1,2,1,1,135,73,2023-09-22
75614,4,3,3,3,3,134,118,2023-09-17
75615,4,3,4,3,3,133,118,2023-09-19
75616,4,4,5,4,4,135,118,2023-09-21
75617,1,1,1,1,1,135,47,2023-09-17
75618,3,4,4,3,3,133,47,2023-09-16
75619,3,4,3,2,3,134,47,2023-09-20
75620,4,3,4,3,3,135,113,2023-09-18
75621,4,5,4,3,4,135,56,2023-09-19
75622,5,5,5,4,4,134,56,2023-09-16
75623,2,3,3,1,2,134,53,2023-09-18
75624,5,5,5,5,5,135,53,2023-09-20
75625,1,2,1,2,1,133,53,2023-09-19
75626,4,3,3,4,3,134,28,2023-09-21
75627,4,5,5,4,4,135,93,2023-09-21
75628,2,2,3,2,2,134,93,2023-09-17
75629,4,3,4,5,4,133,144,2023-09-22
75630,4,3,3,5,3,134,144,2023-09-18
75631,2,2,2,2,2,135,144,2023-09-22
75632,1,1,1,2,1,135,62,2023-09-21
75633,5,5,5,5,5,133,62,2023-09-20
75634,1,2,1,2,1,134,62,2023-09-21
75635,1,2,2,1,1,133,9,2023-09-20
75636,4,4,4,3,3,134,9,2023-09-19
75637,2,1,2,1,1,135,9,2023-09-20
75638,2,1,3,3,2,135,26,2023-09-22
75639,1,1,1,1,1,134,26,2023-09-19
75640,3,3,2,2,2,135,4,2023-09-16
75641,3,4,3,3,3,135,138,2023-09-18
75642,3,3,2,4,3,134,138,2023-09-22
75643,5,4,5,5,4,133,138,2023-09-15
75644,2,1,2,2,1,134,30,2023-09-22
75645,5,5,5,5,5,133,91,2023-09-20
75646,5,5,4,5,4,134,76,2023-09-17
75647,1,1,1,2,1,134,115,2023-09-15
75648,1,1,2,2,1,135,115,2023-09-21
75649,3,3,4,2,3,133,20,2023-09-16
75650,4,5,5,3,4,135,20,2023-09-22
75651,5,5,5,5,5,134,20,2023-09-19
75652,5,5,5,5,5,135,124,2023-09-21
75653,1,1,1,1,1,133,119,2023-09-21
75654,3,2,3,3,2,134,119,2023-09-17
75655,3,4,4,2,3,135,119,2023-09-21
75656,5,4,5,4,4,135,67,2023-09-21
75657,1,1,1,1,1,133,67,2023-09-17
75658,5,5,4,4,4,135,106,2023-09-20
75659,4,4,3,4,3,134,106,2023-09-22
75660,2,1,3,3,2,133,55,2023-09-20
75661,5,4,4,5,4,134,55,2023-09-22
75662,4,3,5,3,3,135,55,2023-09-22
75663,4,3,3,5,3,134,22,2023-09-16
75664,5,4,4,5,4,135,22,2023-09-19
75665,2,1,1,1,1,133,42,2023-09-15
75666,3,3,4,3,3,134,27,2023-09-16
75667,1,2,1,2,1,133,27,2023-09-18
75668,3,2,3,4,3,135,27,2023-09-15
75669,5,4,5,5,4,133,19,2023-09-18
75670,1,1,1,2,1,134,19,2023-09-21
75671,4,5,4,5,4,135,51,2023-09-20
75672,2,1,1,2,1,135,104,2023-09-15
75673,2,3,1,2,2,134,104,2023-09-22
75674,2,1,3,2,2,133,104,2023-09-21
75675,4,3,3,5,3,135,99,2023-09-20
75676,3,4,3,4,3,135,58,2023-09-20
75677,4,3,3,4,3,134,58,2023-09-16
75678,5,5,5,5,5,133,58,2023-09-22
75679,2,3,2,3,2,133,36,2023-09-21
75680,1,1,2,1,1,135,36,2023-09-16
75681,5,5,4,4,4,135,14,2023-09-17
75682,1,1,2,1,1,134,14,2023-09-17
75683,5,5,5,5,5,134,8,2023-09-20
75684,5,5,5,4,4,135,8,2023-09-21
75685,3,4,2,2,2,133,8,2023-09-16
75686,2,3,3,2,2,133,60,2023-09-22
75687,1,2,2,1,1,134,60,2023-09-15
75688,4,3,3,4,3,135,60,2023-09-15
75689,3,3,2,3,2,133,125,2023-09-20
75690,5,5,5,5,5,133,68,2023-09-18
75691,5,4,4,4,4,135,71,2023-09-19
75692,3,4,4,2,3,133,71,2023-09-17
75693,2,2,2,2,2,134,71,2023-09-17
75694,5,5,5,4,4,134,10,2023-09-18
75695,4,5,4,5,4,135,10,2023-09-17
75696,4,5,4,3,4,134,139,2023-09-21
75697,1,1,2,1,1,133,139,2023-09-15
75698,2,1,2,2,1,134,127,2023-09-20
75699,5,5,4,4,4,133,98,2023-09-20
75700,5,4,4,5,4,134,70,2023-09-16
75701,2,3,2,1,2,133,100,2023-09-20
75702,5,5,5,4,4,135,100,2023-09-16
75703,5,5,5,5,5,133,87,2023-09-19
75704,1,2,1,1,1,133,54,2023-09-22
75705,2,2,1,2,1,135,117,2023-09-20
75706,1,1,1,1,1,134,117,2023-09-16
75707,1,1,1,1,1,133,117,2023-09-20
75708,1,2,1,2,1,133,6,2023-09-16
75709,3,2,4,4,3,134,6,2023-09-17
75710,2,2,2,2,2,135,6,2023-09-22
75711,3,3,4,3,3,135,90,2023-09-15
75712,2,2,2,2,2,134,90,2023-09-18
75713,5,5,4,5,4,133,90,2023-09-15
75714,4,3,3,4,3,135,131,2023-09-17
75715,2,2,2,3,2,133,131,2023-09-19
75716,2,2,1,1,1,134,131,2023-09-21
75717,2,2,1,1,1,133,128,2023-09-20
75718,2,2,3,2,2,134,112,2023-09-22
75719,3,3,2,3,2,133,37,2023-09-18
75720,1,1,2,2,1,134,37,2023-09-19
75721,2,2,2,2,2,135,13,2023-09-22
75722,5,5,4,5,4,134,13,2023-09-16
75723,3,2,3,4,3,134,97,2023-09-18
75724,3,4,3,2,3,133,97,2023-09-20
75725,1,1,1,2,1,134,110,2023-09-19
75726,5,4,5,5,4,133,110,2023-09-16
75727,1,1,2,2,1,135,110,2023-09-16
75728,4,5,5,3,4,133,120,2023-09-20
75729,1,1,1,1,1,134,120,2023-09-19
75730,4,4,5,3,4,135,31,2023-09-20
75731,3,4,2,4,3,134,31,2023-09-20
75732,2,2,3,2,2,133,31,2023-09-17
75733,3,3,4,3,3,135,137,2023-09-21
75734,3,3,2,4,3,134,137,2023-09-15
75735,2,3,2,2,2,135,103,2023-09-22
75736,1,2,1,2,1,133,33,2023-09-18
75737,2,3,3,1,2,134,33,2023-09-16
75738,5,4,4,4,4,134,85,2023-09-16
75739,4,3,3,3,3,135,52,2023-09-16
75740,2,1,2,3,2,134,52,2023-09-21
75741,1,1,1,1,1,135,46,2023-09-21
75742,1,1,2,1,1,133,46,2023-09-18
75743,4,4,4,3,3,134,46,2023-09-15
75744,4,5,5,3,4,134,84,2023-09-20
75745,2,2,2,1,1,134,18,2023-09-17
75746,4,5,4,3,4,135,18,2023-09-19
75747,1,2,2,1,1,133,23,2023-09-15
75748,3,4,3,4,3,135,23,2023-09-18
75749,4,5,5,3,4,135,64,2023-09-19
75750,5,5,5,5,5,135,57,2023-09-15
75751,2,3,3,1,2,133,57,2023-09-19
75752,3,3,4,2,3,133,43,2023-09-18
75753,3,4,3,2,3,133,146,2023-09-17
75754,1,2,2,1,1,135,146,2023-09-16
75755,3,3,3,3,3,134,145,2023-09-16
75756,2,1,3,1,1,135,145,2023-09-21
75757,5,5,4,5,4,134,94,2023-09-19
75758,2,3,1,1,1,135,94,2023-09-17
75759,5,5,4,5,4,133,94,2023-09-21
75760,2,3,2,3,2,133,44,2023-09-21
75761,2,1,1,3,1,134,44,2023-09-22
75762,5,5,5,5,5,135,69,2023-09-16
76285,4,3,4,4,3,137,77,2024-05-10
76286,4,3,5,4,4,137,50,2024-05-05
76287,3,4,3,2,3,136,50,2024-05-05
76288,2,3,1,2,2,136,16,2024-05-07
76289,4,3,4,3,3,137,16,2024-05-10
76290,1,1,2,1,1,137,105,2024-05-10
76291,5,5,5,5,5,136,105,2024-05-08
76292,2,2,3,1,2,136,142,2024-05-09
76293,1,1,1,1,1,137,142,2024-05-06
76294,1,2,2,1,1,136,19,2024-05-05
76295,3,4,3,3,3,137,19,2024-05-08
76296,5,5,5,5,5,136,62,2024-05-10
76297,4,4,3,5,4,137,62,2024-05-05
76298,1,1,1,2,1,137,104,2024-05-11
76299,5,4,5,5,4,136,121,2024-05-09
76300,5,5,5,4,4,137,17,2024-05-10
76301,5,5,5,5,5,136,17,2024-05-06
76302,2,3,1,2,2,136,119,2024-05-11
76303,3,4,2,2,2,136,74,2024-05-11
76304,5,5,4,4,4,136,43,2024-05-11
76305,4,5,5,5,4,137,43,2024-05-05
76306,3,4,2,4,3,136,30,2024-05-06
76307,4,3,4,5,4,137,30,2024-05-06
76308,1,1,1,1,1,137,71,2024-05-05
76309,5,4,5,5,4,136,71,2024-05-06
76310,3,2,3,2,2,136,113,2024-05-05
76311,4,3,5,4,4,137,113,2024-05-12
76312,3,2,2,3,2,137,140,2024-05-09
76313,5,5,5,5,5,136,140,2024-05-09
76314,1,2,2,1,1,136,66,2024-05-07
76315,2,2,1,2,1,137,66,2024-05-06
76316,3,3,3,4,3,137,26,2024-05-08
76317,2,3,1,2,2,136,18,2024-05-12
76318,3,4,4,3,3,137,99,2024-05-05
76319,4,5,4,5,4,136,99,2024-05-10
76320,1,2,1,1,1,136,128,2024-05-11
76321,4,4,5,4,4,136,35,2024-05-09
76322,5,5,4,5,4,136,83,2024-05-11
76323,2,3,2,2,2,137,83,2024-05-08
76324,3,4,2,4,3,137,94,2024-05-09
76325,1,2,1,1,1,136,94,2024-05-07
76326,4,4,4,5,4,137,38,2024-05-05
76327,5,5,5,5,5,136,12,2024-05-05
76328,3,3,4,2,3,137,12,2024-05-05
76329,3,4,4,3,3,136,90,2024-05-08
76330,3,3,2,2,2,137,90,2024-05-08
76331,3,3,2,3,2,136,106,2024-05-08
76332,4,5,5,4,4,137,44,2024-05-08
76333,5,4,5,4,4,136,44,2024-05-11
76334,3,2,4,4,3,137,114,2024-05-08
76335,2,2,1,3,2,136,10,2024-05-09
76336,1,1,2,2,1,136,137,2024-05-05
76337,5,4,5,5,4,137,137,2024-05-10
76338,1,2,1,1,1,136,91,2024-05-05
76339,3,3,3,4,3,136,37,2024-05-05
76340,5,5,4,4,4,137,37,2024-05-07
76341,4,4,4,4,4,136,53,2024-05-08
76342,5,5,5,4,4,137,53,2024-05-08
76343,4,4,4,5,4,136,108,2024-05-06
76344,1,1,1,2,1,137,108,2024-05-11
76345,5,4,5,5,4,136,1,2024-05-09
76346,4,5,3,3,3,136,58,2024-05-11
76347,5,4,4,5,4,136,11,2024-05-10
76348,2,2,1,1,1,136,107,2024-05-05
76349,2,2,1,3,2,137,69,2024-05-11
76350,4,4,5,5,4,137,96,2024-05-10
76351,5,4,5,5,4,136,27,2024-05-05
76352,1,1,1,1,1,137,27,2024-05-12
76353,1,2,2,2,1,136,41,2024-05-08
76354,1,1,1,2,1,137,41,2024-05-10
76355,3,2,3,2,2,136,57,2024-05-05
76356,5,5,5,5,5,137,57,2024-05-05
76357,4,4,3,4,3,137,109,2024-05-12
76358,3,4,3,2,3,136,88,2024-05-08
76359,4,4,5,4,4,137,48,2024-05-12
76360,4,5,5,5,4,136,48,2024-05-07
76361,1,1,2,2,1,137,63,2024-05-12
76362,5,5,5,5,5,136,13,2024-05-08
76363,3,4,2,3,3,137,13,2024-05-12
76364,4,3,5,5,4,136,124,2024-05-10
76365,1,1,1,2,1,137,125,2024-05-12
76366,4,3,3,3,3,137,68,2024-05-09
76367,2,2,2,1,1,137,36,2024-05-12
76368,2,2,1,1,1,136,73,2024-05-11
76369,3,4,4,2,3,136,2,2024-05-11
76370,2,3,2,2,2,137,2,2024-05-06
76371,1,1,1,1,1,137,120,2024-05-12
76372,3,3,2,4,3,136,120,2024-05-11
76373,1,1,1,2,1,136,28,2024-05-07
76374,2,3,2,3,2,136,52,2024-05-11
76375,1,1,2,2,1,137,52,2024-05-08
76376,2,2,2,2,2,137,134,2024-05-11
76377,5,4,5,5,4,136,134,2024-05-10
76378,2,1,1,1,1,136,46,2024-05-08
76379,4,4,5,4,4,137,46,2024-05-06
76380,5,5,5,5,5,137,67,2024-05-06
76381,3,4,2,4,3,137,102,2024-05-06
76382,4,3,4,5,4,136,102,2024-05-11
76383,1,1,2,2,1,137,40,2024-05-09
76384,4,4,3,3,3,136,40,2024-05-12
76385,4,5,4,5,4,137,145,2024-05-11
76386,5,5,4,5,4,136,143,2024-05-05
76387,3,3,3,3,3,137,143,2024-05-12
76388,1,1,2,1,1,137,123,2024-05-12
76389,4,4,3,3,3,136,123,2024-05-07
76390,4,5,4,3,4,136,32,2024-05-06
76391,5,4,4,5,4,137,20,2024-05-05
76392,4,4,4,5,4,137,85,2024-05-10
76393,1,2,1,2,1,136,111,2024-05-06
76394,3,4,2,2,2,136,147,2024-05-06
76395,2,3,2,3,2,137,147,2024-05-10
76396,5,5,5,4,4,137,78,2024-05-10
76397,3,2,2,2,2,136,101,2024-05-08
76398,5,4,4,5,4,137,101,2024-05-10
76399,3,3,2,4,3,136,49,2024-05-07
76400,1,1,1,1,1,136,95,2024-05-11
76401,2,3,1,1,1,137,139,2024-05-12
76402,5,4,4,5,4,137,64,2024-05-11
76403,2,2,1,1,1,136,64,2024-05-08
76404,5,5,5,4,4,137,75,2024-05-09
76405,2,2,1,3,2,136,59,2024-05-07
76406,1,1,1,2,1,137,59,2024-05-11
76407,1,1,1,1,1,137,98,2024-05-08
76408,3,3,2,3,2,136,98,2024-05-10
76409,5,5,4,4,4,136,150,2024-05-08
76410,4,3,5,4,4,137,150,2024-05-12
76411,4,3,4,3,3,137,39,2024-05-11
76412,2,2,1,2,1,136,9,2024-05-10
76413,5,5,5,5,5,137,9,2024-05-10
76414,1,1,1,1,1,137,133,2024-05-09
76415,3,3,2,2,2,137,136,2024-05-12
76416,5,5,5,4,4,136,22,2024-05-11
76417,5,4,5,5,4,137,22,2024-05-06
76418,1,1,1,1,1,137,51,2024-05-07
76419,1,1,1,1,1,136,103,2024-05-10
76420,5,5,4,5,4,137,84,2024-05-06
76421,3,4,2,3,3,137,14,2024-05-06
76422,2,1,3,3,2,137,149,2024-05-11
76423,3,2,2,2,2,136,149,2024-05-08
76424,4,4,4,5,4,137,47,2024-05-08
76425,3,3,4,2,3,136,131,2024-05-09
76426,3,2,2,3,2,137,131,2024-05-05
76427,1,1,2,1,1,136,135,2024-05-10
76428,1,1,1,1,1,137,126,2024-05-10
76429,2,3,2,3,2,136,126,2024-05-11
76430,3,4,3,3,3,137,34,2024-05-08
76431,4,5,3,4,4,136,93,2024-05-12
76432,2,2,1,1,1,137,93,2024-05-08
76433,5,4,4,5,4,136,42,2024-05-10
76434,3,3,3,2,2,136,60,2024-05-07
76435,1,2,2,1,1,137,60,2024-05-10
76436,1,1,2,2,1,137,7,2024-05-09
76437,5,5,4,5,4,136,7,2024-05-05
76438,2,1,3,1,1,136,5,2024-05-10
76439,3,2,3,4,3,137,81,2024-05-06
76440,3,4,4,4,3,136,127,2024-05-09
76441,1,1,2,2,1,136,6,2024-05-08
76442,3,3,4,3,3,137,24,2024-05-06
76443,3,2,3,2,2,136,24,2024-05-09
76444,5,5,5,4,4,137,33,2024-05-12
76445,1,2,1,1,1,136,33,2024-05-08
76446,2,3,2,1,2,137,87,2024-05-10
76447,1,1,2,1,1,136,117,2024-05-05
76448,1,1,1,1,1,137,130,2024-05-06
76449,2,1,1,3,1,136,130,2024-05-12
76450,2,3,2,1,2,136,144,2024-05-06
76451,4,4,3,4,3,136,80,2024-05-08
76452,3,3,3,2,2,136,65,2024-05-09
76453,1,1,2,1,1,137,65,2024-05-10
76454,1,1,1,1,1,137,141,2024-05-10
76455,5,5,5,4,4,136,141,2024-05-06
76456,3,3,2,2,2,136,76,2024-05-09
76457,1,2,1,1,1,137,76,2024-05-10
76458,2,1,1,2,1,136,100,2024-05-05
76459,3,2,2,2,2,136,116,2024-05-08
76460,1,2,1,1,1,137,55,2024-05-08
76461,5,5,4,4,4,136,55,2024-05-07
76462,3,2,2,4,2,136,146,2024-05-08
76463,2,3,1,1,1,137,29,2024-05-09
76464,4,5,5,3,4,136,29,2024-05-09
76465,5,5,5,5,5,137,112,2024-05-07
76466,3,3,4,4,3,136,112,2024-05-07
76467,4,5,4,3,4,136,118,2024-05-12
76468,5,5,4,5,4,137,118,2024-05-09
76469,5,5,5,4,4,137,23,2024-05-07
76470,1,1,1,1,1,136,21,2024-05-08
76471,5,4,5,4,4,136,129,2024-05-07
76472,3,2,2,3,2,137,129,2024-05-08
76473,3,2,3,4,3,137,148,2024-05-09
76474,4,3,5,4,4,136,148,2024-05-12
76475,3,4,4,4,3,137,72,2024-05-05
76476,1,1,1,2,1,136,25,2024-05-12
76477,1,1,1,1,1,137,3,2024-05-07
76478,2,3,1,1,1,137,4,2024-05-06
76479,1,1,1,1,1,136,4,2024-05-07
76480,5,4,5,5,4,137,82,2024-05-09
76481,1,1,1,1,1,136,138,2024-05-08
76482,4,5,5,5,4,136,70,2024-05-07
76483,1,2,1,1,1,137,92,2024-05-08
76484,4,4,3,5,4,136,92,2024-05-09
76485,4,5,4,5,4,136,54,2024-05-05
76486,4,5,4,5,4,137,54,2024-05-09
76487,5,4,5,4,4,137,8,2024-05-08
76488,2,3,2,2,2,136,8,2024-05-08
76489,2,2,1,1,1,136,97,2024-05-12
76490,3,3,4,4,3,136,61,2024-05-08
76491,2,3,1,3,2,137,61,2024-05-06
76492,3,4,2,3,3,137,79,2024-05-07
76493,5,5,5,4,4,137,15,2024-05-11
76494,3,3,2,2,2,136,15,2024-05-05
76495,4,5,4,4,4,137,31,2024-05-10
76496,4,5,4,4,4,137,86,2024-05-08
76497,3,3,2,2,2,136,115,2024-05-08
76498,3,4,4,2,3,137,115,2024-05-11
76499,2,3,1,2,2,136,56,2024-05-11
76500,4,5,3,4,4,136,110,2024-05-08
76501,4,3,4,4,3,137,110,2024-05-08
76502,4,4,4,5,4,137,132,2024-05-06
76503,3,2,2,2,2,136,45,2024-05-08
76504,2,2,3,1,2,137,45,2024-05-12
76505,4,5,3,4,4,137,122,2024-05-06
76506,5,5,5,5,5,136,122,2024-05-08
76507,4,5,5,4,4,137,89,2024-05-07
76508,1,1,1,1,1,136,89,2024-05-11
77740,1,2,2,1,1,139,64,2024-05-08
77741,4,4,5,4,4,138,53,2024-05-06
77742,5,5,5,5,5,139,53,2024-05-13
77743,5,5,4,5,4,141,53,2024-05-12
77744,4,5,4,3,4,139,9,2024-05-06
77745,1,1,2,1,1,141,9,2024-05-11
77746,3,4,2,4,3,140,9,2024-05-12
77747,4,4,5,5,4,140,33,2024-05-11
77748,4,3,5,4,4,139,33,2024-05-12
77749,4,3,3,5,3,138,33,2024-05-06
77750,3,4,2,4,3,138,35,2024-05-08
77751,1,1,1,1,1,139,117,2024-05-09
77752,5,5,5,5,5,141,117,2024-05-13
77753,3,4,3,3,3,140,117,2024-05-11
77754,3,4,2,4,3,138,145,2024-05-13
77755,3,2,4,3,3,139,145,2024-05-06
77756,3,2,4,3,3,138,113,2024-05-09
77757,4,4,4,4,4,140,113,2024-05-13
77758,2,1,2,3,2,139,26,2024-05-08
77759,1,1,1,2,1,138,26,2024-05-09
77760,1,1,2,1,1,140,56,2024-05-13
77761,3,2,4,2,2,138,56,2024-05-09
77762,5,5,5,4,4,138,91,2024-05-11
77763,4,5,4,5,4,138,105,2024-05-11
77764,3,3,3,2,2,140,105,2024-05-09
77765,4,4,3,5,4,141,105,2024-05-08
77766,5,5,5,4,4,141,122,2024-05-08
77767,4,4,3,4,3,140,122,2024-05-07
77768,3,3,2,4,3,138,142,2024-05-06
77769,4,4,3,5,4,138,133,2024-05-12
77770,4,4,4,3,3,138,130,2024-05-09
77771,3,3,3,2,2,139,130,2024-05-11
77772,5,4,5,5,4,138,12,2024-05-09
77773,5,5,5,5,5,141,100,2024-05-12
77774,5,5,4,5,4,138,132,2024-05-11
77775,1,1,1,1,1,139,132,2024-05-11
77776,5,4,5,4,4,140,132,2024-05-09
77777,1,1,2,1,1,141,10,2024-05-10
77778,4,5,4,3,4,140,10,2024-05-13
77779,5,5,4,4,4,138,63,2024-05-13
77780,3,4,3,3,3,139,63,2024-05-08
77781,3,3,2,2,2,138,65,2024-05-13
77782,4,5,5,3,4,139,68,2024-05-13
77783,4,3,4,3,3,140,49,2024-05-09
77784,2,3,3,2,2,139,140,2024-05-07
77785,3,3,4,2,3,139,150,2024-05-10
77786,5,5,5,5,5,141,150,2024-05-10
77787,2,3,3,1,2,138,150,2024-05-12
77788,4,3,3,5,3,139,125,2024-05-06
77789,1,1,1,1,1,140,125,2024-05-06
77790,5,5,5,5,5,141,125,2024-05-10
77791,3,4,4,4,3,140,32,2024-05-07
77792,4,4,3,5,4,139,78,2024-05-06
77793,1,2,1,1,1,141,87,2024-05-10
77794,3,3,2,3,2,139,87,2024-05-10
77795,1,1,2,1,1,138,69,2024-05-11
77796,4,5,3,3,3,140,69,2024-05-06
77797,1,1,1,1,1,141,69,2024-05-07
77798,4,4,5,5,4,141,96,2024-05-08
77799,3,3,3,4,3,139,11,2024-05-11
77800,5,4,4,5,4,140,42,2024-05-06
77801,3,2,4,3,3,140,44,2024-05-06
77802,5,4,4,4,4,138,44,2024-05-09
77803,1,2,1,2,1,141,8,2024-05-12
77804,2,1,3,3,2,138,136,2024-05-08
77805,3,3,3,2,2,140,136,2024-05-10
77806,2,1,1,1,1,141,136,2024-05-06
77807,2,2,2,2,2,141,6,2024-05-10
77808,3,3,2,4,3,140,144,2024-05-09
77809,5,4,5,5,4,139,144,2024-05-06
77810,4,4,5,3,4,141,144,2024-05-10
77811,5,5,4,5,4,140,146,2024-05-13
77812,1,1,2,2,1,138,146,2024-05-12
77813,3,3,2,2,2,140,79,2024-05-06
77814,5,4,5,5,4,138,20,2024-05-06
77815,3,4,4,3,3,140,20,2024-05-06
77816,3,3,4,2,3,141,20,2024-05-09
77817,1,2,1,1,1,140,54,2024-05-10
77818,1,1,1,1,1,139,54,2024-05-11
77819,4,5,5,3,4,139,17,2024-05-10
77820,5,5,4,5,4,140,17,2024-05-10
77821,5,5,5,4,4,141,17,2024-05-09
77822,4,3,3,3,3,140,129,2024-05-12
77823,1,1,1,1,1,138,129,2024-05-08
77824,2,2,1,3,2,139,119,2024-05-10
77825,3,3,3,2,2,138,119,2024-05-13
77826,3,2,4,4,3,140,119,2024-05-08
77827,4,5,4,4,4,140,104,2024-05-12
77828,5,5,5,5,5,139,1,2024-05-09
77829,3,4,4,2,3,141,1,2024-05-12
77830,4,3,5,4,4,138,1,2024-05-11
77831,4,4,5,5,4,140,95,2024-05-07
77832,1,2,1,1,1,141,95,2024-05-09
77833,3,3,4,2,3,139,95,2024-05-13
77834,1,1,1,1,1,140,131,2024-05-11
77835,3,3,2,4,3,138,131,2024-05-12
77836,1,2,2,2,1,139,62,2024-05-07
77837,5,5,4,5,4,141,39,2024-05-08
77838,2,1,3,2,2,140,39,2024-05-11
77839,1,1,2,2,1,140,85,2024-05-13
